T100 Wavelength,Desired T100 Output Power,T100 Output Power,Power Meter Wavelength,Power Meter Reading
1460,6.4,6.4,1460,-85.5141,
1460,6.5,6.5,1460,-85.7364,
1460,6.6,6.6,1460,-85.7004,
1460,6.7,6.7,1460,-85.8037,
1460,6.8,6.8,1460,-85.2656,
1460,6.9,6.9,1460,-85.2075,
1460,7,7,1460,-85.1413,
1465,-6.9,-6.9,1465,-85.5604,
1465,-6.8,-6.82,1465,-85.3975,
1465,-6.7,-6.75,1465,-85.1228,
1465,-6.6,-6.6,1465,-85.268,
1465,-6.5,-6.53,1465,-85.2206,
1465,-6.4,-6.39,1465,-85.6923,
1465,-6.3,-6.32,1465,-85.8547,
1465,-6.2,-6.23,1465,-85.0771,
1465,-6.1,-6.12,1465,-85.0084,
1465,-6,-5.97,1465,-85.5753,
1465,-5.9,-5.93,1465,-85.3737,
1465,-5.8,-5.8,1465,-85.605,
1465,-5.7,-5.74,1465,-85.1797,
1465,-5.6,-5.63,1465,-85.2973,
1465,-5.5,-5.51,1465,-85.2099,
1465,-5.4,-5.4,1465,-85.4661,
1465,-5.3,-5.28,1465,-85.0128,
1465,-5.2,-5.22,1465,-84.8772,
1465,-5.1,-5.12,1465,-85.3565,
1465,-5,-5.02,1465,-85.4886,
1465,-4.9,-4.93,1465,-84.7105,
1465,-4.8,-4.83,1465,-85.3439,
1465,-4.7,-4.68,1465,-85.5885,
1465,-4.6,-4.6,1465,-85.2665,
1465,-4.5,-4.51,1465,-85.5359,
1465,-4.4,-4.41,1465,-85.2297,
1465,-4.3,-4.32,1465,-85.3362,
1465,-4.2,-4.19,1465,-85.5654,
1465,-4.1,-4.12,1465,-85.3424,
1465,-4,-4,1465,-85.6519,
1465,-3.9,-3.92,1465,-85.2695,
1465,-3.8,-3.79,1465,-85.2312,
1465,-3.7,-3.72,1465,-85.7813,
1465,-3.6,-3.61,1465,-85.7486,
1465,-3.5,-3.51,1465,-85.1066,
1465,-3.4,-3.4,1465,-85.3565,
1465,-3.3,-3.29,1465,-85.268,
1465,-3.2,-3.19,1465,-85.1095,
1465,-3.1,-3.09,1465,-85.2958,
1465,-3,-3,1465,-85.3051,
1465,-2.9,-2.9,1465,-84.9767,
1465,-2.8,-2.82,1465,-85.4166,
1465,-2.7,-2.69,1465,-85.3848,
1465,-2.6,-2.6,1465,-84.9153,
1465,-2.5,-2.49,1465,-85.1497,
1465,-2.4,-2.41,1465,-85.2055,
1465,-2.3,-2.3,1465,-85.1036,
1465,-2.2,-2.21,1465,-85.117,
1465,-2.1,-2.12,1465,-85.1274,
1465,-2,-2.01,1465,-85.1154,
1465,-1.9,-1.91,1465,-85.7486,
1465,-1.8,-1.81,1465,-84.8158,
1465,-1.7,-1.69,1465,-85.4405,
1465,-1.6,-1.6,1465,-85.5671,
1465,-1.5,-1.5,1465,-85.605,
1465,-1.4,-1.4,1465,-85.4309,
1465,-1.3,-1.31,1465,-85.0712,
1465,-1.2,-1.2,1465,-84.9653,
1465,-1.1,-1.1,1465,-85.285,
1465,-1,-1,1465,-85.8039,
1465,-0.9,-0.91,1465,-85.9597,
1465,-0.8,-0.81,1465,-85.0477,
1465,-0.7,-0.71,1465,-85.2818,
1465,-0.6,-0.6,1465,-85.2526,
1465,-0.5,-0.51,1465,-85.1782,
1465,-0.4,-0.4,1465,-84.82,
1465,-0.3,-0.3,1465,-85.0609,
1465,-0.2,-0.2,1465,-85.2465,
1465,-0.1,-0.1,1465,-84.8325,
1465,-8.13238e-15,-0.1,1465,-85.0244,
1465,0.1,0.09,1465,-84.9839,
1465,0.2,0.2,1465,-85.1753,
1465,0.3,0.31,1465,-84.7253,
1465,0.4,0.39,1465,-85.1722,
1465,0.5,0.49,1465,-85.1274,
1465,0.6,0.59,1465,-84.8131,
1465,0.7,0.7,1465,-84.9125,
1465,0.8,0.8,1465,-85.0375,
1465,0.9,0.9,1465,-85.0346,
1465,1,1,1465,-84.8158,
1465,1.1,1.11,1465,-85.5407,
1465,1.2,1.2,1465,-85.1918,
1465,1.3,1.3,1465,-85.0595,
1465,1.4,1.4,1465,-85.6167,
1465,1.5,1.51,1465,-85.5934,
1465,1.6,1.6,1465,-84.82,
1465,1.7,1.7,1465,-85.0346,
1465,1.8,1.8,1465,-85.4984,
1465,1.9,1.9,1465,-85.3408,
1465,2,2,1465,-85.0932,
1465,2.1,2.1,1465,-84.9224,
1465,2.2,2.2,1465,-85.3722,
1465,2.3,2.3,1465,-84.7649,
1465,2.4,2.4,1465,-85.1994,
1465,2.5,2.5,1465,-84.8786,
1465,2.6,2.6,1465,-85.8564,
1465,2.7,2.7,1465,-85.7093,
1465,2.8,2.8,1465,-85.8039,
1465,2.9,2.9,1465,-85.4197,
1465,3,3,1465,-85.1768,
1465,3.1,3.1,1465,-85.3502,
1465,3.2,3.2,1465,-85.4421,
1465,3.3,3.31,1465,-85.4356,
1465,3.4,3.4,1465,-84.8367,
1465,3.5,3.5,1465,-85.5228,
1465,3.6,3.6,1465,-85.5539,
1465,3.7,3.7,1465,-85.2973,
1465,3.8,3.8,1465,-85.2926,
1465,3.9,3.9,1465,-85.9256,
1465,4,4.01,1465,-85.2389,
1465,4.1,4.1,1465,-84.9481,
1465,4.2,4.2,1465,-85.1858,
1465,4.3,4.3,1465,-85.111,
1465,4.4,4.4,1465,-85.0331,
1465,4.5,4.5,1465,-85.2146,
1465,4.6,4.6,1465,-85.0462,
1465,4.7,4.7,1465,-84.8786,
1465,4.8,4.8,1465,-84.8646,
1465,4.9,4.91,1465,-85.1199,
1465,5,5,1465,-85.7469,
1465,5.1,5.1,1465,-84.8857,
1465,5.2,5.2,1465,-85.2926,
1465,5.3,5.3,1465,-85.3314,
1465,5.4,5.4,1465,-85.9274,
1465,5.5,5.51,1465,-85.4677,
1465,5.6,5.6,1465,-85.036,
1465,5.7,5.7,1465,-85.4533,
1465,5.8,5.8,1465,-85.0683,
1465,5.9,5.9,1465,-85.1081,
1465,6,6,1465,-85.2511,
1465,6.1,6.1,1465,-84.809,
1465,6.2,6.2,1465,-84.9196,
1465,6.3,6.3,1465,-85.7572,
1465,6.4,6.4,1465,-85.2221,
1465,6.5,6.5,1465,-85.1482,
1465,6.6,6.6,1465,-84.7295,
1465,6.7,6.7,1465,-85.1542,
1465,6.8,6.8,1465,-85.7127,
1465,6.9,6.9,1465,-85.4166,
1465,7,7,1465,-85.1812,
1470,-6.9,-6.88,1470,-86.0776,
1470,-6.8,-6.82,1470,-85.4857,
1470,-6.7,-6.73,1470,-85.3165,
1470,-6.6,-6.58,1470,-85.9197,
1470,-6.5,-6.53,1470,-85.8088,
1470,-6.4,-6.39,1470,-85.318,
1470,-6.3,-6.3,1470,-85.3196,
1470,-6.2,-6.25,1470,-85.5738,
1470,-6.1,-6.1,1470,-85.1595,
1470,-6,-5.97,1470,-84.7938,
1470,-5.9,-5.93,1470,-85.0722,
1470,-5.8,-5.8,1470,-85.6518,
1470,-5.7,-5.74,1470,-85.8823,
1470,-5.6,-5.61,1470,-85.6018,
1470,-5.5,-5.5,1470,-85.3211,
1470,-5.4,-5.39,1470,-85.3995,
1470,-5.3,-5.29,1470,-85.1342,
1470,-5.2,-5.24,1470,-85.2964,
1470,-5.1,-5.12,1470,-85.2427,
1470,-5,-5.02,1470,-85.7006,
1470,-4.9,-4.93,1470,-85.3211,
1470,-4.8,-4.83,1470,-85.3507,
1470,-4.7,-4.68,1470,-86.4158,
1470,-4.6,-4.59,1470,-84.8856,
1470,-4.5,-4.51,1470,-85.3134,
1470,-4.4,-4.41,1470,-85.7759,
1470,-4.3,-4.33,1470,-85.6168,
1470,-4.2,-4.19,1470,-85.417,
1470,-4.1,-4.11,1470,-85.5524,
1470,-4,-3.99,1470,-85.1942,
1470,-3.9,-3.91,1470,-85.5458,
1470,-3.8,-3.8,1470,-85.5328,
1470,-3.7,-3.72,1470,-85.6753,
1470,-3.6,-3.61,1470,-85.2748,
1470,-3.5,-3.51,1470,-84.9707,
1470,-3.4,-3.4,1470,-85.5165,
1470,-3.3,-3.29,1470,-85.0038,
1470,-3.2,-3.2,1470,-85.1851,
1470,-3.1,-3.08,1470,-85.6217,
1470,-3,-3,1470,-85.2304,
1470,-2.9,-2.91,1470,-85.3995,
1470,-2.8,-2.81,1470,-85.7313,
1470,-2.7,-2.69,1470,-85.4922,
1470,-2.6,-2.6,1470,-85.6669,
1470,-2.5,-2.49,1470,-85.1061,
1470,-2.4,-2.4,1470,-84.9137,
1470,-2.3,-2.29,1470,-85.2077,
1470,-2.2,-2.21,1470,-84.8968,
1470,-2.1,-2.11,1470,-85.3476,
1470,-2,-2.01,1470,-85.4472,
1470,-1.9,-1.91,1470,-85.3118,
1470,-1.8,-1.81,1470,-85.2917,
1470,-1.7,-1.69,1470,-85.1416,
1470,-1.6,-1.6,1470,-85.0751,
1470,-1.5,-1.51,1470,-85.893,
1470,-1.4,-1.4,1470,-85.0839,
1470,-1.3,-1.31,1470,-84.7706,
1470,-1.2,-1.2,1470,-85.3649,
1470,-1.1,-1.1,1470,-84.9166,
1470,-1,-1,1470,-85.6921,
1470,-0.9,-0.9,1470,-85.4536,
1470,-0.8,-0.8,1470,-85.6838,
1470,-0.7,-0.7,1470,-85.1986,
1470,-0.6,-0.59,1470,-85.0052,
1470,-0.5,-0.51,1470,-84.8395,
1470,-0.4,-0.4,1470,-85.3586,
1470,-0.3,-0.3,1470,-85.152,
1470,-0.2,-0.2,1470,-84.8842,
1470,-0.1,-0.1,1470,-85.3726,
1470,-8.13238e-15,-0.09,1470,-85.3664,
1470,0.1,0.1,1470,-84.6425,
1470,0.2,0.2,1470,-85.0517,
1470,0.3,0.31,1470,-85.2519,
1470,0.4,0.4,1470,-85.0212,
1470,0.5,0.5,1470,-85.3057,
1470,0.6,0.59,1470,-85.1715,
1470,0.7,0.71,1470,-85.5181,
1470,0.8,0.8,1470,-85.2016,
1470,0.9,0.9,1470,-85.2183,
1470,1,1.01,1470,-85.3476,
1470,1.1,1.11,1470,-85.2994,
1470,1.2,1.2,1470,-85.2213,
1470,1.3,1.3,1470,-84.4248,
1470,1.4,1.4,1470,-85.1656,
1470,1.5,1.5,1470,-85.0987,
1470,1.6,1.61,1470,-85.182,
1470,1.7,1.71,1470,-85.4249,
1470,1.8,1.8,1470,-85.2794,
1470,1.9,1.91,1470,-85.1179,
1470,2,2,1470,-85.6052,
1470,2.1,2.11,1470,-85.8665,
1470,2.2,2.2,1470,-85.5165,
1470,2.3,2.3,1470,-85.17,
1470,2.4,2.4,1470,-85.4825,
1470,2.5,2.5,1470,-85.4873,
1470,2.6,2.61,1470,-86.2626,
1470,2.7,2.7,1470,-85.1641,
1470,2.8,2.8,1470,-85.9125,
1470,2.9,2.9,1470,-85.5214,
1470,3,3,1470,-86.0665,
1470,3.1,3.1,1470,-86.2299,
1470,3.2,3.2,1470,-85.4472,
1470,3.3,3.31,1470,-85.625,
1470,3.4,3.4,1470,-85.4361,
1470,3.5,3.5,1470,-85.2964,
1470,3.6,3.6,1470,-85.0693,
1470,3.7,3.7,1470,-85.7262,
1470,3.8,3.8,1470,-85.4011,
1470,3.9,3.9,1470,-85.3336,
1470,4,4,1470,-85.3726,
1470,4.1,4.1,1470,-85.8157,
1470,4.2,4.2,1470,-84.9893,
1470,4.3,4.3,1470,-85.4569,
1470,4.4,4.4,1470,-85.3617,
1470,4.5,4.5,1470,-85.4376,
1470,4.6,4.6,1470,-85.6787,
1470,4.7,4.7,1470,-85.0824,
1470,4.8,4.8,1470,-85.3243,
1470,4.9,4.9,1470,-85.3838,
1470,5,5,1470,-85.0429,
1470,5.1,5.1,1470,-85.5393,
1470,5.2,5.2,1470,-85.5491,
1470,5.3,5.3,1470,-85.417,
1470,5.4,5.4,1470,-85.6201,
1470,5.5,5.5,1470,-85.8332,
1470,5.6,5.6,1470,-85.5589,
1470,5.7,5.7,1470,-85.0854,
1470,5.8,5.8,1470,-85.8895,
1470,5.9,5.9,1470,-85.5051,
1470,6,6,1470,-85.4551,
1470,6.1,6.1,1470,-85.7586,
1470,6.2,6.2,1470,-85.444,
1470,6.3,6.3,1470,-85.5117,
1470,6.4,6.4,1470,-85.4504,
1470,6.5,6.5,1470,-85.5149,
1470,6.6,6.6,1470,-85.2534,
1470,6.7,6.7,1470,-85.6234,
1470,6.8,6.8,1470,-85.7296,
1470,6.9,6.9,1470,-85.941,
1470,7,7,1470,-85.2366,
1470,-6.9,-6.88,1475,-87.0286,
1470,-6.8,-6.8,1475,-85.5516,
1470,-6.7,-6.75,1475,-85.2853,
1470,-6.6,-6.62,1475,-85.4834,
1470,-6.5,-6.51,1475,-85.3691,
1470,-6.4,-6.39,1475,-85.3754,
1470,-6.3,-6.32,1475,-85.3333,
1470,-6.2,-6.23,1475,-85.8684,
1470,-6.1,-6.1,1475,-85.4867,
1470,-6,-5.99,1475,-85.7453,
1470,-5.9,-5.93,1475,-85.2624,
1470,-5.8,-5.8,1475,-85.6274,
1470,-5.7,-5.74,1475,-86.12,
1470,-5.6,-5.61,1475,-85.3426,
1470,-5.5,-5.5,1475,-85.1506,
1470,-5.4,-5.4,1475,-84.9441,
1470,-5.3,-5.29,1475,-85.1491,
1470,-5.2,-5.22,1475,-85.4402,
1470,-5.1,-5.13,1475,-84.9668,
1470,-5,-5.02,1475,-85.5239,
1470,-4.9,-4.93,1475,-85.4498,
1470,-4.8,-4.82,1475,-84.5634,
1470,-4.7,-4.68,1475,-85.1581,
1470,-4.6,-4.59,1475,-84.9682,
1470,-4.5,-4.51,1475,-85.3974,
1470,-4.4,-4.41,1475,-85.0826,
1470,-4.3,-4.32,1475,-85.5044,
1470,-4.2,-4.19,1475,-85.068,
1470,-4.1,-4.11,1475,-85.7198,
1470,-4,-3.99,1475,-85.5483,
1470,-3.9,-3.92,1475,-85.4562,
1470,-3.8,-3.79,1475,-85.6658,
1470,-3.7,-3.72,1475,-85.1956,
1470,-3.6,-3.61,1475,-85.0013,
1470,-3.5,-3.51,1475,-85.9915,
1470,-3.4,-3.4,1475,-85.1805,
1470,-3.3,-3.29,1475,-85.1596,
1470,-3.2,-3.2,1475,-85.2869,
1470,-3.1,-3.09,1475,-85.007,
1470,-3,-3,1475,-85.7883,
1470,-2.9,-2.9,1475,-85.2547,
1470,-2.8,-2.82,1475,-85.3974,
1470,-2.7,-2.69,1475,-85.6374,
1470,-2.6,-2.6,1475,-85.6274,
1470,-2.5,-2.49,1475,-85.17,
1470,-2.4,-2.4,1475,-85.4578,
1470,-2.3,-2.29,1475,-85.3974,
1470,-2.2,-2.21,1475,-85.4434,
1470,-2.1,-2.11,1475,-85.2992,
1470,-2,-2.01,1475,-85.3147,
1470,-1.9,-1.91,1475,-85.2137,
1470,-1.8,-1.81,1475,-85.1521,
1470,-1.7,-1.69,1475,-85.4006,
1470,-1.6,-1.6,1475,-84.7741,
1470,-1.5,-1.5,1475,-85.2441,
1470,-1.4,-1.39,1475,-85.3301,
1470,-1.3,-1.31,1475,-85.3739,
1470,-1.2,-1.2,1475,-85.3801,
1470,-1.1,-1.1,1475,-85.0446,
1470,-1,-0.99,1475,-84.8736,
1470,-0.9,-0.9,1475,-85.5012,
1470,-0.8,-0.8,1475,-85.6541,
1470,-0.7,-0.7,1475,-85.7953,
1470,-0.6,-0.6,1475,-85.4244,
1470,-0.5,-0.5,1475,-85.6291,
1470,-0.4,-0.4,1475,-85.3069,
1470,-0.3,-0.3,1475,-85.4498,
1470,-0.2,-0.19,1475,-85.6008,
1470,-0.1,-0.09,1475,-85.3629,
1470,-8.13238e-15,-0.09,1475,-85.4307,
1470,0.1,0.1,1475,-85.5012,
1470,0.2,0.2,1475,-85.2379,
1470,0.3,0.31,1475,-84.9511,
1470,0.4,0.4,1475,-85.5125,
1470,0.5,0.5,1475,-85.5483,
1470,0.6,0.6,1475,-85.1269,
1470,0.7,0.71,1475,-85.7284,
1470,0.8,0.8,1475,-85.1417,
1470,0.9,0.9,1475,-86.0848,
1470,1,1.01,1475,-85.895,
1470,1.1,1.1,1475,-85.3069,
1470,1.2,1.2,1475,-85.7334,
1470,1.3,1.3,1475,-85.6475,
1470,1.4,1.4,1475,-85.485,
1470,1.5,1.5,1475,-85.8755,
1470,1.6,1.61,1475,-85.934,
1470,1.7,1.71,1475,-85.3597,
1470,1.8,1.8,1475,-85.0974,
1470,1.9,1.9,1475,-85.2167,
1470,2,2.01,1475,-85.9074,
1470,2.1,2.11,1475,-85.8807,
1470,2.2,2.2,1475,-85.2823,
1470,2.3,2.31,1475,-85.453,
1470,2.4,2.4,1475,-85.2017,
1470,2.5,2.5,1475,-85.4322,
1470,2.6,2.6,1475,-85.6742,
1470,2.7,2.7,1475,-85.1596,
1470,2.8,2.8,1475,-85.2654,
1470,2.9,2.9,1475,-86.0829,
1470,3,3.01,1475,-85.4834,
1470,3.1,3.1,1475,-85.0724,
1470,3.2,3.2,1475,-85.324,
1470,3.3,3.31,1475,-85.1685,
1470,3.4,3.4,1475,-85.5207,
1470,3.5,3.5,1475,-85.4322,
1470,3.6,3.6,1475,-85.3597,
1470,3.7,3.7,1475,-85.0564,
1470,3.8,3.8,1475,-86.1556,
1470,3.9,3.9,1475,-85.0548,
1470,4,4.01,1475,-85.2349,
1470,4.1,4.1,1475,-85.1358,
1470,4.2,4.2,1475,-85.4818,
1470,4.3,4.3,1475,-84.7522,
1470,4.4,4.4,1475,-85.4867,
1470,4.5,4.5,1475,-85.2243,
1470,4.6,4.6,1475,-85.3364,
1470,4.7,4.7,1475,-85.4803,
1470,4.8,4.8,1475,-85.3754,
1470,4.9,4.9,1475,-85.5418,
1470,5,5,1475,-85.9753,
1470,5.1,5.1,1475,-85.7403,
1470,5.2,5.2,1475,-85.2915,
1470,5.3,5.3,1475,-85.3833,
1470,5.4,5.41,1475,-85.4355,
1470,5.5,5.51,1475,-85.9215,
1470,5.6,5.6,1475,-85.4434,
1470,5.7,5.46,1475,-85.4931,
1470,5.8,5.8,1475,-85.6008,
1470,5.9,5.9,1475,-85.7215,
1470,6,6,1475,-85.2091,
1470,6.1,6.1,1475,-86.197,
1470,6.2,6.2,1475,-85.118,
1470,6.3,6.3,1475,-84.9256,
1470,6.4,6.4,1475,-85.5418,
1470,6.5,6.5,1475,-85.4642,
1470,6.6,6.6,1475,-85.8702,
1470,6.7,6.7,1475,-85.0056,
1470,6.8,6.8,1475,-85.6357,
1470,6.9,6.9,1475,-85.4642,
1470,7,7,1475,-85.1358,
